ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
,crenshaw community hospital,,,,luverne,,36049,aa  ccrrd  booooyslla,3343353374,aa  ccrrd  booooyslla,government - federal,yes,hhryaaiiee,hf-1,heart failure patients given discharge instructions,4%,26 patients,al_hf-1
10008,crenshaw community hospital,,,,kjvveer,36049,36049,crenshaw,kjvveer,al,10008,,heart failure,hf-2,crenshaw community hospital,72%,39 patients,
10008,10008,101 hospital circle,,,,,government - federal,crenshaw,crenshaw,qccjttxaar  hhssqk,government - federal,,,hf-3,,75%,8 patients,al_hf-3
k,,101 hospital circle,,,luverne,k,36049,crenshaw,,,,,yeestg  kouurr,hf-4,,0%,5 patients,
,,,,,luverne,al,36049,,33443333,acute care hospitals,government - federal,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,
10008,crenshaw community hospital,101 hospital circle,,,,al,36049,pn-3b,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,15 patients,qoo33
10008,feennbq  ccoommjoyy  hhiottqk,101 hospital circle,,,,al,,,pn-4,acute care hospitals,government - federal,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,33%,9 patients,
10008,luverne,,,,luverne,al,660099,,3343353374,acute care hospitals,government - federal,yes,pneumonia,acute care hospitals,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,21 patients,al_pn-5c
,crenshaw community hospital,101 hospital circle,,,luverne,,,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),62%,21 patients,al_pn-6
10008,,101 hospital circle,,,luverne,,,crenshaw,3343353374,,government - federal,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,47%,15 patients,al_pn-7
10008,crenshaw community hospital,100%,,,luverne,al,scip-card-2,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,al_scip-card-2
government - federal,crenshaw community hospital,101 hospital circle,,,luverne,,36049,,yes,acute care hospitals,government - federal,yes,,,3343353374,100%,2 patients,al_scip-inf-1
10008,crenshaw community hospital,11hhookk  viitvllee,,,luverne,al,,crenshaw,3343353374,acute care hospitals,government - federal,,ziqo  unnrdttiieeeceeml,10008,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,al_scip-inf-2
10008,,101 hospital circle,,,o,o,333333333377,,333333333377,acute care hospitals,government - federal,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,al_scip-inf-3
10008,101 hospital circle,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,ssiio--oc44,ssiio--oc44,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
al_scip-inf-6,,1100hhppllfutcckw,,,luverne,,al_scip-inf-6,crenshaw,,acute care hospitals,,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,4 patients,al_scip-inf-6
10008,crenshaw community hospital,  issppiirqll  ur,,,luverne,aao,36049,crenshaw,33334433337744,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,crenshaw
,,101 hospital circle,,,xyfsrrrgoiittqkz,al,,crenshaw,3343353374,xyfsrrrgoiittqkz,,yes,rrtvaakiinngwroonnpprrrvvwnnttonn,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,
110099,,110099,,,hartselle,,,,yyra,35640,100%,yyra,heart attack,ami-1,,100%,6 patients,
10009,,100%,,,hartselle,al,,,,acute care hospitals,,,,nii,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
1100000099,hartselle medical center,201 pine street northwest,,,hartselle,100%,proprietary,o,6677665511,,proprietary,yes,,,ttaaygoaayott  gguvvee  aaccw  nniibbopf  eaatbb  ffrr  lleervveennrriist  yygllkv  yyssycclnnllvvssdd,100%,1 patients,al_ami-3
,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,rrrrkeettaarrt,,,,,100%,2 patients,al_ami-4
10009,hartselle medical center,201 pine street northwest,,,,al,35640,ami-5,2567736511,acute care hospitals,otlrroeettq,,otlrroeettq,ami-5,,100%,3 patients,
10009,,201 pine street northwest,,,,al,morgan,morgan,2567736511,suurccaarrdooiiysd,proprietary,morgan,heart attack,ami-7a,201 pine street northwest,,0 patients,al_ami-7a
10009,,0 patients,,,,al,35640,,2567736511,acute care hospitals,proprietary,ami-8a,0 patients,ami-8a,,,0 patients,al
10009,hartselle medical center,201 pine street northwest,,,jaarrssoor,al,,morgan,hf-1,35 patients,proprietary,yes,,hf-1,,97%,35 patients,al_hf-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,201 pine street northwest,,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,proprietary,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,42 patients,al_hf-2
10009,hartselle medical center,201 pine street northwest,,,srrdllll,aak,35640,morgan,2567736511,acute care hospitals,proprietary,10 patients,,hf-3,srrdllll,100%,10 patients,qk__--
,hartselle medical center,201 pine street northwest,,,hartselle,o,35640,morgan,2567736511,acute care hospitals,201 pine street northwest,yes,,,201 pine street northwest,100%,12 patients,
10009,,201 pine street northwest,,,hartselle,al,35640,35640,2567736511,aaccuuttd  seee  hhissiikss,proprietary,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,98%,44 patients,
110000,hartselle medical center,201 pine street northwest,,,,,,morgan,proprietary,acute care hospitals,proprietary,yes,pneumonia,,,100%,30 patients,sll__ob
,hartselle medical center,201 pine street northwest,,,hartselle,,35640,morgan,2567736511,yes,yes,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,25 patients,al_pn-4
10009,hartselle medical center,morgan,,,hartselle,,,morgan,2567736511,,al,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,51 patients,
0099,hartselle medical center,201 pine street northwest,,,,,35640,mmooeq,2567736511,,proprietary,,mm,mm,,100%,45 patients,proprietary
,hartselle medical center,,,,,al,,morgan,30 patients,acute care hospitals,proprietary,,,,pneumonia patients assessed and given influenza vaccination,97%,30 patients,
10009,hartselle medical center,2211ppiiw  ssyrrwyrrtthhqwy,,,hartselle,al,35640,morgan,,acute care hospitals,proprietary,,deggkxaaobcvttirrronn,scip-card-2,3 patients,67%,3 patients,q__ssxppaaf22
scip-inf-1,hartselle medical center,201 pine street northwest,,,hartselle,,35640,morgan,2567736511,,proprietary,yes,surgical infection prevention,scip-inf-1,scip-inf-1,100%,6 patients,al_scip-inf-1
10009,hartselle medical center,4400,,,hartselle,,4400,morgan,2567736511,hartselle medical center,proprietary,hartselle medical center,surgery patients who were given the  right kind  of antibiotic to help prevent infection,ssko--iimg,201 pine street northwest,57%,7 patients,al_scip-inf-2
,35640,,,,aarrttssoll,al,35640,morgan,2567736511,hhqd  mmeeddiifaaeenn,,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patients,aaossokb--
,,201 pine street northwest,,,hartselle,al,,,,acute care hospitals,,,,,,,0 patients,al_scip-inf-4
10009,,,,,,qll,35640,mmiegg,2567736511,acute care hospitals,proprietary,qll,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,11 patients,
10009,hartselle medical center,201 pine street northwest,,,hhqttr,sll__sscco--b11,sll__sscco--b11,mmqj,,9 patients,proprietary,yes,surgical infection prevention,scip-vte-1,,78%,9 patients,sll__sscco--b11
00,,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,yyss,proprietary,yyss,,78%,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,78%,9 patients,al_scip-vte-2
al_ami-1,kaarrsso  mmaall  fgdrr  oohh,kaarrsso  mmaall  fgdrr  oohh,,,hinnttwgklld,sll,35976,al_ami-1,al_ami-1,acute care hospitals,yyss,yyss,,al_ami-1,heart attack patients given aspirin at arrival,100%,8 patients,al_ami-1
,marshall medical center north,0000  llaakaa  ofyt  ,,,,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,,,,100%,6 patients,al_ami-2
10010,mmaaedhhaallns  cceeeerr  nnlhh,8000 alabama highway 69,,,guntersville,al,,marshall,2565718000,acute care hospitals,ggvveerrbntt  --oooiig  ossyiixy  oo  aairjoorriigh,yes,heart attack,2565718000,,50%,2 patients,ll__smmo--
guntersville,,8000 alabama highway 69,,,guntersville,,,marshall,,acute care hospitals,government - hospital district or authority,,,ami-4,,100%,2 patients,al_ami-4
1100,marshall medical center north,00  sllqbbqbiisst  6699,,,guntersville,,35976,marshall,,acute care hospitals,,yy,jeeg  srttv,,al_ami-5,83%,6 patients,al_ami-5
,marshall medical center north,,,,,al,35976,,2565718000,,marshall medical center north,yes,,0 patients,,,0 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,,yes,guntersville,government - hospital district or authority,heart attack patients given pci within 90 minutes of arrival,,0 patients,
0011,marshall medical center north,,,,,marshall,35976,35976,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,93%,55 patients,aag--
10010,marshall medical center north,8000 alabama highway 69,,,gguudeago,al,,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,hheeaarrg  ciilluueesiiwttwfee  aann  gkqttlj  ooowgtt  grnnttevitssglllcc  lladijcciioonn,84%,80 patients,al_hf-2
10010,srrssylloneefiisllrrjlrryhh,8000 alabama highway 69,,,guntersville,,335599,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,marshall,hf-3,,78%,27 patients,q__g--
,marshall medical center north,8000 alabama highway 69,,,,,35976,marshall,,aavuuttqee  hhlssoiiykz,,,heart failure,,heart failure patients given smoking cessation advice/counseling,100%,10 patients,heart failure patients given smoking cessation advice/counseling
10010,,00sqkvhhwwaat  6699,,,00sqkvhhwwaat  6699,,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,,pneumonia,pn-2,,87%,128 patients,128 patients
,marshall medical center north,8000 alabama highway 69,,,yes,pneumonia,,marshall,,acute care hospitals,,yes,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,pn-3b,marshall,94%,115 patients,pn-3b
10010,marshall medical center north,8000 alabama highway 69,,,,,,marshall,2565718000,svuuree  ccaarrr  ppuyaall,government - hospital district or authority,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,94%,65 patients,8000 alabama highway 69
10010,,8000 alabama highway 69,,,guntersville,pneumonia,,marshall,2565718000,acute care hospitals,government - hospital district or authority,,pneumonia,97%,97%,97%,158 patients,2565718000
marshall,,8000 alabama highway 69,,,guntersville,acute care hospitals,35976,marshall,2565718000,yes,government - hospital district or authority,yes,,133 patients,,93%,133 patients,al_pn-6
0000,,,,,guntersville,,35976,,2565718000,,government - hospital district or authority,yes,pneumonia,pn-7,,90%,101 patients,al_pn-7
10010,,10010,,,guntersville,,35976,,2565718000,acute care hospitals,ggbtbtt--hhssiiqo  ssrfoccyooaauutthhkyt,yes,surgical infection prevention,scip-card-2,,86%,14 patients,al_scip-card-2
35976,al,8000 alabama highway 69,,,,al,35976,mmaarrwyaa,2565718000,xd  faaegoowppiiqoa,government - hospital district or authority,,surgical infection prevention,surgical infection prevention,jggrryyqgowttss  ww  ggo  qnnaattiilox  aayhhd  tiiggtt  ttmmrtthhjeehhuurr  ndffooedzeggeeep  hho  pprreednnnngdf,95%,66 patients,95%
10010,naarrssgaak  keeeaall  jttrjrrry,8000 alabama highway 69,,,,,35976,,2565718000,,government - hospital district or authority,yes,yes,8000 alabama highway 69,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,64 patients,10010
,marshall medical center north,yes,,,guntersville,,35976,nzhhaallo,,guntersville,government - hospital district or authority,yes,scip-inf-3,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,63 patients,aakwii--bg
10010,,0000aallsnjggbsaayy  6699,,,guntersville,0000aallsnjggbsaayy  6699,,marshall,sllll  jwtt  wuurrhusrrjz  oodeebbjfsiddhllvoow))  iipprybwggif  ttk  krhhee  iifhhttcydrr  irrggrr,,government - hospital district or authority,yyw,surgical infection prevention,,sllll  jwtt  wuurrhusrrjz  oodeebbjfsiddhllvoow))  iipprybwggif  ttk  krhhee  iifhhttcydrr  irrggrr,,0 patients,al_scip-inf-4
