ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10007,mizell memorial hospital,702 n main st,,,i,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,88%,76 patients,al_scip-vte-2
10008,crenshaw community hospital,101 hospital circle,,,10008,al,6644,crenshaw,3343353374,acute care hospitals,government - federal,,heart attack,ami-1,heart attack patients given aspirin at arrival,0%,1 patients,al_ami-1
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,100%,3333335533,acute care hospitals,government - federal,yes,heart attack,ami-2,,100%,1 patients,al_ami-2
10008,qll,101 hospital circle,,,luverne,qll,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
10008,crenshaw community hospital,,,,luverne,,4499,,,acute care hospitals,government - federal,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,
,crenshaw community hospital,101 hospital circle,,,,,36049,crenshaw,3333443333553377,government - federal,government - federal,0%,,ami-5,heart attack patients given beta blocker at discharge,0%,1 patients,al_ami-5
110088,ami-7a,101 hospital circle,,,luverne,,36049,crenshaw,3343353374,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,aanii--77aa
10008,crenshaw community hospital,101 hospital circle,,,luverne,10008,36049,ccnnhhs,333344333333,acute care hospitals,government - federal,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,10008
10008,crenshaw community hospital,101 hospital circle,,,,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,,heart failure,hf-1,baar  dullytwaattumwggunn  ddiissvjqrrggwbssrrvriiba,4%,26 patients,al_hf-1
crenshaw,crenshaw community hospital,,,,,,,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,72%,39 patients,khhff22
,heart failure,  gpappiigaa  ccvllr,,,luverne,al,36049,,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-3,heart failure,75%,8 patients,al_hf-3
3343353374,crenshaw community hospital,101 hospital circle,,,3343353374,crenshaw,36049,101 hospital circle,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,0%,5 patients,al_hf-4
10008,crenshaw community hospital,10008,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,al_pn-2
crenshaw,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,crenshaw community hospital,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,15 patients,al_pn-3b
government - federal,crenshaw community hospital,al_pn-4,,,luverne,eess,36049,nnaaww,,acute care hospitals,government - federal,eess,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,33%,9 patients,al_pn-4
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,95%,3343353374,acute care hospitals,government - federal,yes,,ppnn--f,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,21 patients,al_pn-5c
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049,,3343353374,acute care hospitals,vlgrrnnmmeett    grr,yes,pneumonia,crenshaw community hospital,vlgrrnnmmeett    grr,62%,21 patients,al_pn-6
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,,acute care hospitals,3343353374,acute care hospitals,government - federal,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,47%,15 patients,al_pn-7
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,tee,luverne,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,al_scip-card-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,2 patients,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
0000,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,aaccyttee  xeepwoaak,government - federal,yes,vxsll  nnwyiioonnpptwvvnnpb,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,al_scip-inf-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,aaxuuyqtrhhoooottsllss,government - federal,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,al_scip-inf-3
10008,crenshaw community hospital,101 hospital circle,,,lluumr,,36049,crenshaw,3343353374,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
10008,crenshaw community hospital,government - federal,,,kuuvveer,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),36049,xrrssww,3343353374,acute care hospitals,government - federal,z,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,4 patients,al_scip-inf-6
10008,101 hospital circle,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,luverne,yes,101 hospital circle,scip-vte-1,,100%,4 patients,ll__sscco--vvyee--11
,,101 hospital circle,,,,al,,crenshaw,3343353374,aaxiw  ccaawaiittqllss,icennkeett--  cwddwso,yes,,accppyee--22,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,al_scip-vte-2
10009,,201 pine street northwest,,,hartselle,al,,morgan,2567736511,acute care hospitals,al_ami-1,,dqe  aaqm,ami-1,,100%,6 patients,al_ami-1
heart attack patients given aspirin at discharge,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,ami-2,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,al
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
10009,hartselle medical center,201 pine street northwest,,,hartselle medical center,2 patients,35640,morgan,2255777711,acute care hospitals,proprietary,yes,heart attack,,heart attack patients given smoking cessation advice/counseling,100%,2 patients,
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,3 patients,100%,2567736511,acute care hospitals,,yes,,3 patients,heart attack patients given beta blocker at discharge,100%,3 patients,o__mmii--
1100,hartselle medical center,201 pine street northwest,,,,,35640,morgan,2567736511,acute care hospitals,35640,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10009,hartselle medical center,ami-8a,,,hartselle,,35640,morgan,2567736511,acute care hospitals,,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,97%,35 patients,al_hf-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,42 patients,al_hf-2
10009,10 patients,201 pine street northwest,,,hartselle,yes,35640,morgan,7777336611,,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,10 patients,35640
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,33556644,morgan,2567736511,hartselle,proprietary,12 patients,proprietary,,heart failure patients given smoking cessation advice/counseling,100%,12 patients,al_hf-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,,,morgan,ueess,acute care hospitals,proprietary,ueess,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,98%,44 patients,al_pn-2
10009,bsgokeeeecckxnnyee,201 pine street northwest,,,hartselle,al,35640,,2567736511,hartselle,proprietary,yes,pneumonia,pn-3b,,100%,30 patients,al_pn-3b
110099,hartselle medical center,201 pine street northwest,,,hartselle,al,pneumonia patients given smoking cessation advice/counseling,morgan,,acute care hospitals,orrirrdrr,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,25 patients,al_pn-4
10009,hartselle medical center,0011  obttfrr  oogjwwsstt,,,hartselle,al,3355664400,morgan,2567736511,,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,51 patients,al_pn-5c
10009,hartselle medical center,,,,35640,al,35640,morgan,2567736511,hartselle medical center,ppfooaau,al_pn-6,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,45 patients,45 patients
10009,,,,,hartselle,2567736511,35640,2567736511,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,97%,30 patients,al_pn-7
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,jfiivk  bffeeccttoom  orreernnttui,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,al_scip-card-2
110099,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,,hartselle,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,6 patients,
10009,al,201 pine street northwest,,,10009,al,35640,morgan,2567736511,acute care hospitals,,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,57%,7 patients,al_scip-inf-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patients,al_scip-inf-3
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,33664400,morgan,2567736511,acute care hospitals,proprietary,yes,,scip-inf-4,,,0 patients,
0000,hartselle medical center,201 pine street northwest,,,,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,zfoo  nnceecciipnn  rreecrru,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,11 patients,al_scip-inf-6
10009,aarrgeellllee  mmddduvq  eerr,201 pine street northwest,,,hartselle,al,4400,morgan,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,9 patients,qk__ssoocr--11
10009,hartselle medical center,201 pine street northwest,,,jaarreekee,al,35640,78%,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-2,oaarrsswwhhl  ltt  rrwttkdr  aattg  euggy  ttmm  ((eiibii44  uutss  coorree  ltsyr  eeiirrssjrrteeyyttooeellooeeeeennrbbkl  fttqfftteefdrrttaann  horzizuuewt,78%,9 patients,yes
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,guntersville,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,,jdaae  qttyqi  ottkeennttsshiinn  aassutiinnrtubso,100%,8 patients,sllqk
