ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10008,crenshaw,101 hospital circle,,,luverne,36049,36049,crenshaw,,acute care hospitals,government - federal,yes,36049,ami-1,heart attack patients given aspirin at arrival,0%,1 patients,al_ami-1
10008,crenshaw community hospital,ami-2,,,,al,36049,crenshaw,3343353374,acute care hospitals,,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
10008,,101 hospital circle,,,luverne,al,101 hospital circle,crenshaw,3343353374,aayr  xsfr  boodoykd,government - federal,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,101 hospital circle
,frreessss  cclkiiryyyssppiis,101 hospital circle,,,luverne,o,3344,crenshaw,,acute care hospitals,ooeenn--  ffeefeefso,yes,heart attack,o,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
000088,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,,3343353374,al,government - federal,yes,heart attack,,heart attack patients given beta blocker at discharge,0%,1 patients,al_ami-5
101 hospital circle,crenshaw community hospital,101 hospital circle,,,ouuwnnee,al,36049,crenshaw,,acute care hospitals,crenshaw community hospital,yes,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
,crenshaw community hospital,101 hospital circle,,,,al,36049,al,3343353374,acute care hospitals,government - federal,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10008,crenshaw community hospital,al,,,lluudeb,al,36049,ccednnzqs,3343353374,acute care hospitals,acute care hospitals,yes,heart failure,,,4%,26 patients,acute care hospitals
10008,crenshaw community hospital,00oodaaocceoee,,,,al,44,crenshaw,3343353374,crenshaw community hospital,lvvwnnknntt  ffeeddeetaa,beerrffiiof,beerrffiiof,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,72%,39 patients,al_hf-2
10008,,,,,luverne,al,government - federal,75%,3343353374,acute care hospitals,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,8 patients,al_hf-3
,crenshaw community hospital,,,,,al,99,crenshaw,3343353374,acute care hospitals,government - federal,yes,jdaafgffkyd,,heart failure patients given smoking cessation advice/counseling,0%,5 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,336699,crenshaw,,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,336699
10008,crenshaw community hospital,oougsrr,,,,al,crenshaw,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,ppnn--33,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,15 patients,al_pn-3b
10008,crenshaw community hospital,,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,10008,pn-4,10008,33%,9 patients,al_pn-4
10008,crenshaw community hospital,00  gooottkxurrkw,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,21 patients,pneumonia,00  gooottkxurrkw,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,21 patients,al_pn-5c
,21 patients,101 hospital circle,,,luverne,,pn-6,crenshaw,yes,acute care hospitals,government - federal,yes,pneumonia,pn-6,oeeikibiiaaskwbfkgeebjee  mmiwy  qpporroofiigwotts  aannttoiiiu((ss,62%,21 patients,
0000,crenshaw community hospital,,,,luverne,sll,36049,,,acute care hospitals,government - federal,acute care hospitals,pneumonia patients assessed and given influenza vaccination,pn-7,pneumonia patients assessed and given influenza vaccination,47%,15 patients,al_pn-7
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,1 patients,government - federal,scip-card-2,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,
yes,,101 hospital circle,,,luverne,al,36049,crenshaw,333344,acute care hospitals,oovvdrrnnmmr    rdsraao,yes,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,2 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,al,101 hospital circle,geefaae  hhoossttoss,yes,luverne,3343353374,yes,,100%,2 patients,al_scip-inf-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049,crenshaw,,acute care hospitals,10008,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,scip-inf-3
0088,acute care hospitals,101 hospital circle,,,luverne,,36049,crenshaw,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,government - federal,yes,0 patients,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10008,crenshaw community hospital,100%,,,,al,,crenshaw,3343353374,acute care hospitals,government - federal,yes,ayhkcck  iinnffojpprrdvvdgolnn,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,4 patients,al_scip-inf-6
10008,crenshaw community hospital,4 patients,,,ouuree,al,36049,crenshaw,3343353374,4 patients,government - federal,,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,al_scip-vte-1
,crenshaw community hospital,101 hospital circle,,,krrjee,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,zoree22,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,al_scip-vte-2
00,hartselle medical center,201 pine street northwest,,,,al,,,2567736511,,proprietary,yes,2567736511,ami-1,,100%,6 patients,al_ami-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,heart attack,morgan,2567736511,acute care hospitals,proprietary,yes,hartselle medical center,ami-2,,100%,1 patients,al_ami-2
10009,100%,220011oknn  geeynnbeess,,,hartselle,al,,,,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack,100%,1 patients,qkaao--
,hartselle medical center,201 pine street northwest,,,hartselle,,35640,morgan,,aauugee  rrr  hhpzoiittq,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,2 patients,
,hartselle medical center,,,,,al,35640,morgan,hartselle medical center,svytteefaar  hhiappiill,proprietary,,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,3 patients,heart attack patients given beta blocker at discharge
morgan,,201 pine street northwest,,,hartselle,al,35640,morgan,,acute care hospitals,proprietary,,hartselle,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10009,hartselle medical center,201 pine street northwest,,,hartselle,,35640,rrhq,2567736511,acute care hospitals,proprietary,yes,heart attack patients given pci within 90 minutes of arrival,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,yes
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,35 patients,yes,heart failure,hf-1,heart failure patients given discharge instructions,97%,35 patients,
000099,,201 pine street northwest,,,hartselle,al,35640,,,acute care hospitals,proprietary,uw,heart failure,hf-2,,98%,42 patients,al_hf-2
,,2200ppiimee  wyttmoorrtthheee,,,hartselle,al,,morgan,2567736511,,proprietary,hr,,y33,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,10 patients,
,,12 patients,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,,12 patients,100%,12 patients,al_hf-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,ll,35640,morgan,2567736511,acute care hospitals,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,98%,44 patients,
10009,,,,,,al,,morgan,,acute care hospitals,100%,yes,,pn-3b,,100%,30 patients,al_pn-3b
11000099,hartselle medical center,201 pine street northwest,,,,,3300,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,25 patients,201 pine street northwest
0099,aaylleekccll  cceejttee,201 pine street northwest,,,hartselle,al,,morgan,2567736511,sgee  tee  hhooziill,proprietary,yes,ppnneeiiis,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,51 patients,al_pn-5c
10009,hartselle medical center,0011ppomarrrnnoorrbey,,,hartselle,al,al,,2567736511,acute care hospitals,proprietary,yes,obeemmq,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,45 patients,al_pn-6
10009,,201 pine street northwest,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,acute care hospitals,pneumonia,pn-7,al_pn-7,97%,30 patients,al_pn-7
000099,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,22556677776611,acute care hospitals,proprietary,yes,ssjrrhccqo  knngdxttiil  pprrvvnnttiioo,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,aa__ccuccf--
110000,hartselle medical center,201 pine street northwest,,,sscciippiir--,al,35640,morgan,,acute care hospitals,proprietary,yes,surgical infection prevention,110000,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,6 patients,ll__u--o11
10009,hartselle medical center,00  o  gww  nnireedtt,,,,al,35640,morgan,,scip-inf-2,,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,57%,7 patients,al_scip-inf-2
,5 patients,201 pine street northwest,,,scip-inf-3,al,,morgan,2567736511,,,yes,auurrggiiaalliinntti  teebmoo,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patients,al_scip-inf-3
10009,yaattdo  neefkvq  eettr,201 pine street northwest,,,,al,35640,,2567736511,acute care hospitals,yaattdo  neefkvq  eettr,yaattdo  neefkvq  eettr,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10009,,100%,,,hartselle,aa,35640,morgan,2567736511,acute care hospitals,proprietary,2567736511,acute care hospitals,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,11 patients,acute care hospitals
10009,hartselle medical center,surgical infection prevention,,,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,9 patients,al_scip-vte-1
10009,hartselle medical center,morgan,,,hartselle,2567736511,35640,morgan,2567736511,acute care hospitals,,,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,78%,9 patients,hartselle
,marshall medical center north,8000 alabama highway 69,,,guntersville,al,government - hospital district or authority,marshall,,aaccttdccaarrhhpptto,government - hospital district or authority,yes,heart attack,aaccttdccaarrhhpptto,heart attack patients given aspirin at arrival,100%,8 patients,heart attack patients given aspirin at arrival
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,aall,35976,marshall,555511880000,acute care hospitals,government - hospital district or authority,,heart attack,qnii,heart attack patients given aspirin at discharge,100%,6 patients,al_ami-2
,marshall medical center north,8000 alabama highway 69,,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al,35976,marshall,,acute care hospitals,al_ami-3,al,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),50%,2 patients,al_ami-3
,marshall medical center north,,,,gguunntteerrdvvkr,al,35976,marshall,2255667711,acute care hospitals,marshall medical center north,2 patients,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,2 patients,
10010,marshall medical center north,marshall medical center north,,,,al,35976,marshall,2565718000,10010,government - hospital district or authority,yes,,ami-5,qx  ppqwa  ggiicmhrqoocckk  aatt  uzccrrggee,83%,6 patients,al_ami-5
,marshall medical center north,8800  qqmmq  jywwaa  99,,,guntersville,al,5566,marshall,2565718000,uur  qrree  hhooaott,government - hospital district or authority,,heart attack,government - hospital district or authority,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,s__mm
